Block index,Time [s]
1057,2.384185791015625e-07
1058,5.9604644775390625e-06
1059,4.76837158203125e-07
1060,2.384185791015625e-07
1061,6.9141387939453125e-06
1062,4.76837158203125e-07
1063,2.384185791015625e-07
1064,6.4373016357421875e-06
1065,2.384185791015625e-07
1066,2.384185791015625e-07
1067,6.67572021484375e-06
1068,2.384185791015625e-07
1069,4.76837158203125e-07
1070,5.4836273193359375e-06
1071,2.384185791015625e-07
1072,4.76837158203125e-07
1073,6.4373016357421875e-06
1074,2.384185791015625e-07
1075,2.384185791015625e-07
1076,6.198883056640625e-06
1077,2.384185791015625e-07
1078,4.76837158203125e-07
1079,6.4373016357421875e-06
1080,2.384185791015625e-07
1081,2.384185791015625e-07
1082,6.198883056640625e-06
1083,2.384185791015625e-07
1084,2.384185791015625e-07
1085,9.5367431640625e-06
1086,2.384185791015625e-07
1087,2.384185791015625e-07
1088,6.9141387939453125e-06
1089,2.384185791015625e-07
1090,2.384185791015625e-07
1091,5.9604644775390625e-06
1092,2.384185791015625e-07
1093,2.384185791015625e-07
1094,5.7220458984375e-06
1095,4.76837158203125e-07
1096,2.384185791015625e-07
1097,5.4836273193359375e-06
1098,2.384185791015625e-07
1099,2.384185791015625e-07
1100,5.9604644775390625e-06
1101,2.384185791015625e-07
1102,4.76837158203125e-07
1103,6.9141387939453125e-06
1104,4.76837158203125e-07
1105,2.384185791015625e-07
1106,6.67572021484375e-06
1107,4.76837158203125e-07
1108,4.76837158203125e-07
1109,5.7220458984375e-06
1110,2.384185791015625e-07
1111,2.384185791015625e-07
1112,5.9604644775390625e-06
1113,4.76837158203125e-07
1114,2.384185791015625e-07
1115,8.821487426757812e-06
1116,4.76837158203125e-07
1117,2.384185791015625e-07
1118,6.198883056640625e-06
1119,4.76837158203125e-07
1120,2.384185791015625e-07
1121,5.9604644775390625e-06
1122,4.76837158203125e-07
1123,2.384185791015625e-07
1124,5.7220458984375e-06
1125,2.384185791015625e-07
1126,2.384185791015625e-07
1127,5.9604644775390625e-06
1128,4.76837158203125e-07
1129,2.384185791015625e-07
1130,6.198883056640625e-06
1131,2.384185791015625e-07
1132,2.384185791015625e-07
1133,5.9604644775390625e-06
1134,4.76837158203125e-07
1135,2.384185791015625e-07
1136,6.198883056640625e-06
1137,4.76837158203125e-07
1138,2.384185791015625e-07
1139,6.198883056640625e-06
1140,2.384185791015625e-07
1141,2.384185791015625e-07
1142,5.9604644775390625e-06
1143,4.76837158203125e-07
1144,2.384185791015625e-07
1145,6.67572021484375e-06
1146,2.384185791015625e-07
1147,2.384185791015625e-07
1148,8.821487426757812e-06
1149,2.384185791015625e-07
1150,2.384185791015625e-07
1151,5.9604644775390625e-06
1152,4.76837158203125e-07
1153,2.384185791015625e-07
1154,5.9604644775390625e-06
1155,2.384185791015625e-07
1156,2.384185791015625e-07
1157,6.198883056640625e-06
1158,2.384185791015625e-07
1159,4.76837158203125e-07
1160,6.198883056640625e-06
1161,2.384185791015625e-07
1162,2.384185791015625e-07
1163,5.7220458984375e-06
1164,2.384185791015625e-07
1165,4.76837158203125e-07
1166,5.9604644775390625e-06
1167,4.76837158203125e-07
1168,2.384185791015625e-07
1169,6.4373016357421875e-06
1170,4.76837158203125e-07
1171,2.384185791015625e-07
1172,6.9141387939453125e-06
1173,4.76837158203125e-07
1174,4.76837158203125e-07
1175,5.4836273193359375e-06
1176,2.384185791015625e-07
1177,2.384185791015625e-07
1178,8.58306884765625e-06
1179,4.76837158203125e-07
1180,2.384185791015625e-07
1181,6.198883056640625e-06
1182,2.384185791015625e-07
1183,4.76837158203125e-07
1184,5.7220458984375e-06
1185,4.76837158203125e-07
1186,2.384185791015625e-07
1187,6.4373016357421875e-06
1188,4.76837158203125e-07
1189,2.384185791015625e-07
1190,5.9604644775390625e-06
1191,4.76837158203125e-07
1192,2.384185791015625e-07
1193,5.7220458984375e-06
1194,2.384185791015625e-07
1195,2.384185791015625e-07
1196,5.7220458984375e-06
1197,4.76837158203125e-07
1198,4.76837158203125e-07
1199,6.198883056640625e-06
1200,2.384185791015625e-07
1201,2.384185791015625e-07
1202,6.67572021484375e-06
1203,2.384185791015625e-07
1204,2.384185791015625e-07
1205,5.9604644775390625e-06
1206,2.384185791015625e-07
1207,2.384185791015625e-07
1208,8.821487426757812e-06
1209,2.384185791015625e-07
1210,2.384185791015625e-07
1211,6.198883056640625e-06
1212,2.384185791015625e-07
1213,2.384185791015625e-07
1214,6.4373016357421875e-06
1215,4.76837158203125e-07
1216,2.384185791015625e-07
1217,5.9604644775390625e-06
1218,4.76837158203125e-07
1219,4.76837158203125e-07
1220,5.9604644775390625e-06
1221,2.384185791015625e-07
1222,2.384185791015625e-07
1223,5.4836273193359375e-06
1224,2.384185791015625e-07
1225,2.384185791015625e-07
1226,6.198883056640625e-06
1227,4.76837158203125e-07
1228,2.384185791015625e-07
1229,6.67572021484375e-06
1230,2.384185791015625e-07
1231,4.76837158203125e-07
1232,5.7220458984375e-06
1233,2.384185791015625e-07
1234,2.384185791015625e-07
1235,6.4373016357421875e-06
1236,4.76837158203125e-07
1237,4.76837158203125e-07
1238,2.8133392333984375e-05
1239,4.76837158203125e-07
1240,4.76837158203125e-07
1241,9.775161743164062e-06
1242,2.384185791015625e-07
1243,2.384185791015625e-07
1244,6.198883056640625e-06
1245,2.384185791015625e-07
1246,2.384185791015625e-07
1247,5.9604644775390625e-06
1248,4.76837158203125e-07
1249,2.384185791015625e-07
1250,6.198883056640625e-06
1251,4.76837158203125e-07
1252,2.384185791015625e-07
1253,5.4836273193359375e-06
1254,2.384185791015625e-07
1255,2.384185791015625e-07
1256,6.9141387939453125e-06
1257,2.384185791015625e-07
1258,4.76837158203125e-07
1259,5.7220458984375e-06
1260,2.384185791015625e-07
1261,2.384185791015625e-07
1262,5.4836273193359375e-06
1263,2.384185791015625e-07
1264,2.384185791015625e-07
1265,5.9604644775390625e-06
1266,2.384185791015625e-07
1267,2.384185791015625e-07
1268,5.4836273193359375e-06
1269,2.384185791015625e-07
1270,4.76837158203125e-07
1271,9.298324584960938e-06
1272,4.76837158203125e-07
1273,4.76837158203125e-07
1274,5.7220458984375e-06
1275,2.384185791015625e-07
1276,4.76837158203125e-07
1277,5.4836273193359375e-06
1278,2.384185791015625e-07
1279,2.384185791015625e-07
1280,6.198883056640625e-06
1281,4.76837158203125e-07
1282,2.384185791015625e-07
1283,5.4836273193359375e-06
1284,2.384185791015625e-07
1285,2.384185791015625e-07
1286,6.4373016357421875e-06
1287,2.384185791015625e-07
1288,4.76837158203125e-07
1289,5.7220458984375e-06
1290,2.384185791015625e-07
1291,2.384185791015625e-07
1292,5.7220458984375e-06
1293,4.76837158203125e-07
1294,2.384185791015625e-07
1295,5.9604644775390625e-06
1296,2.384185791015625e-07
1297,4.76837158203125e-07
1298,6.4373016357421875e-06
1299,2.384185791015625e-07
1300,4.76837158203125e-07
1301,8.821487426757812e-06
1302,4.76837158203125e-07
1303,2.384185791015625e-07
1304,5.9604644775390625e-06
1305,4.76837158203125e-07
1306,2.384185791015625e-07
1307,6.198883056640625e-06
1308,4.76837158203125e-07
1309,2.384185791015625e-07
1310,6.198883056640625e-06
1311,2.384185791015625e-07
1312,2.384185791015625e-07
1313,6.9141387939453125e-06
1314,2.384185791015625e-07
1315,2.384185791015625e-07
1316,5.4836273193359375e-06
1317,2.384185791015625e-07
1318,2.384185791015625e-07
1319,5.7220458984375e-06
1320,4.76837158203125e-07
1321,4.76837158203125e-07
1322,5.4836273193359375e-06
1323,2.384185791015625e-07
1324,4.76837158203125e-07
1325,5.7220458984375e-06
1326,2.384185791015625e-07
1327,4.76837158203125e-07
1328,6.4373016357421875e-06
1329,7.152557373046875e-07
1330,2.384185791015625e-07
1331,5.4836273193359375e-06
1332,7.152557373046875e-07
1333,2.384185791015625e-07
1334,8.106231689453125e-06
1335,4.76837158203125e-07
1336,2.384185791015625e-07
1337,6.198883056640625e-06
1338,4.76837158203125e-07
1339,2.384185791015625e-07
1340,6.4373016357421875e-06
1341,4.76837158203125e-07
1342,2.384185791015625e-07
1343,5.9604644775390625e-06
1344,2.384185791015625e-07
1345,2.384185791015625e-07
1346,6.198883056640625e-06
1347,7.152557373046875e-07
1348,2.384185791015625e-07
1349,5.4836273193359375e-06
1350,4.76837158203125e-07
1351,4.76837158203125e-07
1352,5.9604644775390625e-06
1353,4.76837158203125e-07
1354,4.76837158203125e-07
1355,6.67572021484375e-06
1356,4.76837158203125e-07
1357,4.76837158203125e-07
1358,6.4373016357421875e-06
1359,2.384185791015625e-07
1360,4.76837158203125e-07
1361,5.7220458984375e-06
1362,4.76837158203125e-07
1363,2.384185791015625e-07
1364,8.58306884765625e-06
1365,7.152557373046875e-07
1366,2.384185791015625e-07
1367,5.7220458984375e-06
1368,4.76837158203125e-07
1369,2.384185791015625e-07
1370,5.9604644775390625e-06
1371,2.384185791015625e-07
1372,2.384185791015625e-07
1373,5.7220458984375e-06
1374,7.152557373046875e-07
1375,2.384185791015625e-07
1376,5.4836273193359375e-06
1377,4.76837158203125e-07
1378,4.76837158203125e-07
1379,6.67572021484375e-06
1380,2.384185791015625e-07
1381,2.384185791015625e-07
1382,6.67572021484375e-06
1383,2.384185791015625e-07
1384,2.384185791015625e-07
1385,5.7220458984375e-06
1386,4.76837158203125e-07
1387,2.384185791015625e-07
1388,5.7220458984375e-06
1389,2.384185791015625e-07
1390,2.384185791015625e-07
1391,5.7220458984375e-06
1392,2.384185791015625e-07
1393,4.76837158203125e-07
1394,8.344650268554688e-06
1395,4.76837158203125e-07
1396,2.384185791015625e-07
1397,7.152557373046875e-06
1398,7.152557373046875e-07
1399,4.76837158203125e-07
1400,5.7220458984375e-06
1401,2.384185791015625e-07
1402,2.384185791015625e-07
1403,6.198883056640625e-06
1404,2.384185791015625e-07
1405,4.76837158203125e-07
1406,5.7220458984375e-06
1407,2.384185791015625e-07
1408,2.384185791015625e-07
1409,6.198883056640625e-06
1410,2.384185791015625e-07
1411,2.384185791015625e-07
1412,6.198883056640625e-06
1413,2.384185791015625e-07
1414,2.384185791015625e-07
1415,6.198883056640625e-06
1416,2.384185791015625e-07
1417,2.384185791015625e-07
1418,6.198883056640625e-06
1419,2.384185791015625e-07
1420,2.384185791015625e-07
1421,5.9604644775390625e-06
1422,2.384185791015625e-07
1423,2.384185791015625e-07
1424,6.4373016357421875e-06
1425,2.384185791015625e-07
1426,2.384185791015625e-07
1427,8.344650268554688e-06
1428,2.384185791015625e-07
1429,2.384185791015625e-07
1430,5.7220458984375e-06
1431,2.384185791015625e-07
1432,2.384185791015625e-07
1433,5.4836273193359375e-06
1434,7.152557373046875e-07
1435,2.384185791015625e-07
1436,6.4373016357421875e-06
1437,2.384185791015625e-07
1438,2.384185791015625e-07
1439,6.9141387939453125e-06
1440,4.76837158203125e-07
1441,2.384185791015625e-07
1442,6.198883056640625e-06
1443,2.384185791015625e-07
1444,4.76837158203125e-07
1445,5.9604644775390625e-06
1446,2.384185791015625e-07
1447,2.384185791015625e-07
1448,5.9604644775390625e-06
1449,4.76837158203125e-07
1450,2.384185791015625e-07
1451,6.198883056640625e-06
1452,4.76837158203125e-07
1453,2.384185791015625e-07
1454,6.4373016357421875e-06
1455,4.76837158203125e-07
1456,4.76837158203125e-07
1457,8.106231689453125e-06
1458,2.384185791015625e-07
1459,2.384185791015625e-07
1460,6.198883056640625e-06
1461,4.76837158203125e-07
1462,2.384185791015625e-07
1463,5.7220458984375e-06
1464,2.384185791015625e-07
1465,2.384185791015625e-07
1466,6.4373016357421875e-06
1467,2.384185791015625e-07
1468,2.384185791015625e-07
1469,6.198883056640625e-06
1470,2.384185791015625e-07
1471,2.384185791015625e-07
1472,5.9604644775390625e-06
1473,2.384185791015625e-07
1474,2.384185791015625e-07
1475,7.3909759521484375e-06
1476,7.152557373046875e-07
1477,2.384185791015625e-07
1478,5.4836273193359375e-06
1479,4.76837158203125e-07
1480,4.76837158203125e-07
1481,5.9604644775390625e-06
1482,4.76837158203125e-07
1483,2.384185791015625e-07
1484,5.4836273193359375e-06
1485,2.384185791015625e-07
1486,2.384185791015625e-07
1487,8.344650268554688e-06
1488,2.384185791015625e-07
1489,2.384185791015625e-07
1490,5.7220458984375e-06
1491,2.384185791015625e-07
1492,2.384185791015625e-07
1493,5.9604644775390625e-06
1494,4.76837158203125e-07
1495,2.384185791015625e-07
1496,6.4373016357421875e-06
1497,2.384185791015625e-07
1498,4.76837158203125e-07
1499,5.7220458984375e-06
1500,2.384185791015625e-07
1501,2.384185791015625e-07
1502,6.198883056640625e-06
1503,2.384185791015625e-07
1504,2.384185791015625e-07
1505,5.9604644775390625e-06
1506,2.384185791015625e-07
1507,4.76837158203125e-07
1508,6.198883056640625e-06
1509,2.384185791015625e-07
1510,2.384185791015625e-07
1511,5.9604644775390625e-06
1512,4.76837158203125e-07
1513,2.384185791015625e-07
1514,5.9604644775390625e-06
1515,2.384185791015625e-07
1516,2.384185791015625e-07
1517,6.198883056640625e-06
1518,2.384185791015625e-07
1519,2.384185791015625e-07
1520,8.344650268554688e-06
1521,4.76837158203125e-07
1522,2.384185791015625e-07
1523,7.152557373046875e-06
1524,2.384185791015625e-07
1525,2.384185791015625e-07
1526,6.67572021484375e-06
1527,4.76837158203125e-07
1528,2.384185791015625e-07
1529,5.0067901611328125e-06
1530,2.384185791015625e-07
1531,2.384185791015625e-07
1532,5.9604644775390625e-06
1533,2.384185791015625e-07
1534,2.384185791015625e-07
1535,6.198883056640625e-06
1536,4.76837158203125e-07
1537,2.384185791015625e-07
1538,6.4373016357421875e-06
1539,4.76837158203125e-07
1540,2.384185791015625e-07
1541,6.198883056640625e-06
1542,7.152557373046875e-07
1543,2.384185791015625e-07
1544,5.4836273193359375e-06
1545,4.76837158203125e-07
1546,4.76837158203125e-07
1547,5.245208740234375e-06
1548,2.384185791015625e-07
1549,4.76837158203125e-07
1550,9.5367431640625e-06
1551,4.76837158203125e-07
1552,4.76837158203125e-07
1553,5.7220458984375e-06
1554,4.76837158203125e-07
1555,4.76837158203125e-07
1556,5.7220458984375e-06
1557,2.384185791015625e-07
1558,4.76837158203125e-07
1559,5.7220458984375e-06
1560,2.384185791015625e-07
1561,2.384185791015625e-07
1562,5.9604644775390625e-06
1563,4.76837158203125e-07
1564,2.384185791015625e-07
1565,6.198883056640625e-06
1566,2.384185791015625e-07
1567,2.384185791015625e-07
1568,6.198883056640625e-06
1569,2.384185791015625e-07
1570,7.152557373046875e-07
1571,5.7220458984375e-06
1572,2.384185791015625e-07
1573,2.384185791015625e-07
1574,6.4373016357421875e-06
1575,4.76837158203125e-07
1576,4.76837158203125e-07
1577,6.67572021484375e-06
1578,4.76837158203125e-07
1579,2.384185791015625e-07
1580,1.0013580322265625e-05
1581,2.384185791015625e-07
1582,2.384185791015625e-07
1583,6.198883056640625e-06
1584,2.384185791015625e-07
1585,2.384185791015625e-07
1586,6.9141387939453125e-06
1587,4.76837158203125e-07
1588,2.384185791015625e-07
1589,5.9604644775390625e-06
1590,2.384185791015625e-07
1591,2.384185791015625e-07
1592,6.4373016357421875e-06
1593,2.384185791015625e-07
1594,4.76837158203125e-07
1595,6.198883056640625e-06
1596,4.76837158203125e-07
1597,2.384185791015625e-07
1598,5.245208740234375e-06
1599,2.384185791015625e-07
1600,2.384185791015625e-07
1601,6.4373016357421875e-06
1602,2.384185791015625e-07
1603,4.76837158203125e-07
1604,5.9604644775390625e-06
1605,2.384185791015625e-07
1606,7.152557373046875e-07
1607,6.9141387939453125e-06
1608,2.384185791015625e-07
1609,2.384185791015625e-07
1610,6.198883056640625e-06
1611,2.384185791015625e-07
1612,2.384185791015625e-07
1613,8.58306884765625e-06
1614,2.384185791015625e-07
1615,2.384185791015625e-07
1616,5.7220458984375e-06
1617,2.384185791015625e-07
1618,2.384185791015625e-07
1619,6.67572021484375e-06
1620,4.76837158203125e-07
1621,2.384185791015625e-07
1622,6.9141387939453125e-06
1623,4.76837158203125e-07
1624,4.76837158203125e-07
1625,6.4373016357421875e-06
1626,7.152557373046875e-07
1627,2.384185791015625e-07
1628,5.7220458984375e-06
1629,7.152557373046875e-07
1630,2.384185791015625e-07
1631,5.7220458984375e-06
1632,7.152557373046875e-07
1633,2.384185791015625e-07
1634,6.4373016357421875e-06
1635,2.384185791015625e-07
1636,2.384185791015625e-07
1637,6.198883056640625e-06
1638,2.384185791015625e-07
1639,2.384185791015625e-07
1640,6.198883056640625e-06
1641,2.384185791015625e-07
1642,2.384185791015625e-07
1643,9.775161743164062e-06
1644,2.384185791015625e-07
1645,2.384185791015625e-07
1646,6.67572021484375e-06
1647,2.384185791015625e-07
1648,2.384185791015625e-07
1649,6.67572021484375e-06
1650,2.384185791015625e-07
1651,2.384185791015625e-07
1652,5.9604644775390625e-06
1653,4.76837158203125e-07
1654,2.384185791015625e-07
1655,5.7220458984375e-06
1656,2.384185791015625e-07
1657,2.384185791015625e-07
1658,5.9604644775390625e-06
1659,4.76837158203125e-07
1660,2.384185791015625e-07
1661,5.7220458984375e-06
1662,4.76837158203125e-07
1663,2.384185791015625e-07
1664,7.3909759521484375e-06
1665,4.76837158203125e-07
1666,4.76837158203125e-07
1667,6.198883056640625e-06
1668,2.384185791015625e-07
1669,2.384185791015625e-07
1670,6.198883056640625e-06
1671,2.384185791015625e-07
1672,2.384185791015625e-07
1673,8.58306884765625e-06
1674,2.384185791015625e-07
1675,2.384185791015625e-07
1676,6.67572021484375e-06
1677,2.384185791015625e-07
1678,2.384185791015625e-07
1679,5.9604644775390625e-06
1680,2.384185791015625e-07
1681,2.384185791015625e-07
1682,5.4836273193359375e-06
1683,2.384185791015625e-07
1684,2.384185791015625e-07
1685,5.9604644775390625e-06
1686,7.152557373046875e-07
1687,2.384185791015625e-07
1688,5.7220458984375e-06
1689,7.152557373046875e-07
1690,2.384185791015625e-07
1691,6.4373016357421875e-06
1692,4.76837158203125e-07
1693,2.384185791015625e-07
1694,6.9141387939453125e-06
1695,2.384185791015625e-07
1696,2.384185791015625e-07
1697,5.9604644775390625e-06
1698,2.384185791015625e-07
1699,2.384185791015625e-07
1700,5.9604644775390625e-06
1701,2.384185791015625e-07
1702,2.384185791015625e-07
1703,6.198883056640625e-06
1704,4.76837158203125e-07
1705,2.384185791015625e-07
1706,9.298324584960938e-06
1707,2.384185791015625e-07
1708,2.384185791015625e-07
1709,5.9604644775390625e-06
1710,2.384185791015625e-07
1711,2.384185791015625e-07
1712,5.9604644775390625e-06
1713,4.76837158203125e-07
1714,2.384185791015625e-07
1715,6.4373016357421875e-06
1716,2.384185791015625e-07
1717,2.384185791015625e-07
1718,6.4373016357421875e-06
1719,2.384185791015625e-07
1720,2.384185791015625e-07
1721,6.198883056640625e-06
1722,2.384185791015625e-07
1723,2.384185791015625e-07
1724,5.7220458984375e-06
1725,2.384185791015625e-07
1726,2.384185791015625e-07
1727,5.9604644775390625e-06
1728,2.384185791015625e-07
1729,2.384185791015625e-07
1730,6.67572021484375e-06
1731,2.384185791015625e-07
1732,4.76837158203125e-07
1733,6.9141387939453125e-06
1734,2.384185791015625e-07
1735,2.384185791015625e-07
1736,8.58306884765625e-06
1737,4.76837158203125e-07
1738,2.384185791015625e-07
1739,5.4836273193359375e-06
1740,7.152557373046875e-07
1741,2.384185791015625e-07
1742,5.7220458984375e-06
1743,2.384185791015625e-07
1744,2.384185791015625e-07
1745,5.7220458984375e-06
1746,2.384185791015625e-07
1747,2.384185791015625e-07
1748,6.67572021484375e-06
1749,4.76837158203125e-07
1750,2.384185791015625e-07
1751,5.9604644775390625e-06
1752,4.76837158203125e-07
1753,2.384185791015625e-07
1754,5.9604644775390625e-06
1755,4.76837158203125e-07
1756,2.384185791015625e-07
1757,6.198883056640625e-06
1758,4.76837158203125e-07
1759,2.384185791015625e-07
1760,6.67572021484375e-06
1761,2.384185791015625e-07
1762,2.384185791015625e-07
1763,6.198883056640625e-06
1764,2.384185791015625e-07
1765,2.384185791015625e-07
1766,9.059906005859375e-06
1767,4.76837158203125e-07
1768,2.384185791015625e-07
1769,6.9141387939453125e-06
1770,2.384185791015625e-07
1771,2.384185791015625e-07
1772,5.9604644775390625e-06
1773,4.76837158203125e-07
1774,2.384185791015625e-07
1775,6.67572021484375e-06
1776,4.76837158203125e-07
1777,2.384185791015625e-07
1778,5.7220458984375e-06
1779,4.76837158203125e-07
1780,7.152557373046875e-07
1781,5.9604644775390625e-06
1782,2.384185791015625e-07
1783,2.384185791015625e-07
1784,6.198883056640625e-06
1785,7.152557373046875e-07
1786,2.384185791015625e-07
1787,5.7220458984375e-06
1788,2.384185791015625e-07
1789,4.76837158203125e-07
1790,6.9141387939453125e-06
1791,4.76837158203125e-07
1792,2.384185791015625e-07
1793,6.9141387939453125e-06
1794,2.384185791015625e-07
1795,2.384185791015625e-07
1796,6.4373016357421875e-06
1797,2.384185791015625e-07
1798,2.384185791015625e-07
1799,9.298324584960938e-06
1800,2.384185791015625e-07
1801,2.384185791015625e-07
1802,6.67572021484375e-06
1803,4.76837158203125e-07
1804,4.76837158203125e-07
1805,5.9604644775390625e-06
1806,4.76837158203125e-07
1807,2.384185791015625e-07
1808,5.9604644775390625e-06
1809,7.152557373046875e-07
1810,2.384185791015625e-07
1811,5.9604644775390625e-06
1812,7.152557373046875e-07
1813,2.384185791015625e-07
1814,6.67572021484375e-06
1815,2.384185791015625e-07
1816,2.384185791015625e-07
1817,6.67572021484375e-06
1818,4.76837158203125e-07
1819,2.384185791015625e-07
1820,6.198883056640625e-06
1821,2.384185791015625e-07
1822,2.384185791015625e-07
1823,6.198883056640625e-06
1824,4.76837158203125e-07
1825,2.384185791015625e-07
1826,5.7220458984375e-06
1827,2.384185791015625e-07
1828,2.384185791015625e-07
1829,9.298324584960938e-06
1830,4.76837158203125e-07
1831,2.384185791015625e-07
1832,6.67572021484375e-06
1833,4.76837158203125e-07
1834,2.384185791015625e-07
1835,5.7220458984375e-06
1836,2.384185791015625e-07
1837,2.384185791015625e-07
1838,5.9604644775390625e-06
1839,4.76837158203125e-07
1840,2.384185791015625e-07
1841,6.198883056640625e-06
1842,2.384185791015625e-07
1843,2.384185791015625e-07
1844,6.9141387939453125e-06
1845,2.384185791015625e-07
1846,2.384185791015625e-07
1847,5.9604644775390625e-06
1848,4.76837158203125e-07
1849,2.384185791015625e-07
1850,5.9604644775390625e-06
1851,7.152557373046875e-07
1852,2.384185791015625e-07
1853,5.7220458984375e-06
1854,7.152557373046875e-07
1855,2.384185791015625e-07
1856,6.198883056640625e-06
1857,2.384185791015625e-07
1858,2.384185791015625e-07
1859,8.821487426757812e-06
1860,4.76837158203125e-07
1861,2.384185791015625e-07
1862,5.9604644775390625e-06
1863,2.384185791015625e-07
1864,2.384185791015625e-07
1865,6.4373016357421875e-06
1866,2.384185791015625e-07
1867,2.384185791015625e-07
1868,5.4836273193359375e-06
1869,2.384185791015625e-07
1870,2.384185791015625e-07
1871,6.67572021484375e-06
1872,2.384185791015625e-07
1873,2.384185791015625e-07
1874,6.9141387939453125e-06
1875,4.76837158203125e-07
1876,2.384185791015625e-07
1877,6.198883056640625e-06
1878,4.76837158203125e-07
1879,2.384185791015625e-07
1880,6.198883056640625e-06
1881,2.384185791015625e-07
1882,2.384185791015625e-07
1883,6.198883056640625e-06
1884,2.384185791015625e-07
1885,2.384185791015625e-07
1886,6.67572021484375e-06
1887,4.76837158203125e-07
1888,2.384185791015625e-07
1889,5.9604644775390625e-06
1890,7.152557373046875e-07
1891,2.384185791015625e-07
1892,9.059906005859375e-06
1893,4.76837158203125e-07
1894,2.384185791015625e-07
1895,6.4373016357421875e-06
1896,4.76837158203125e-07
1897,2.384185791015625e-07
1898,5.9604644775390625e-06
1899,2.384185791015625e-07
1900,2.384185791015625e-07
1901,6.67572021484375e-06
1902,2.384185791015625e-07
1903,2.384185791015625e-07
1904,5.9604644775390625e-06
1905,4.76837158203125e-07
1906,2.384185791015625e-07
1907,6.4373016357421875e-06
1908,4.76837158203125e-07
1909,2.384185791015625e-07
1910,5.9604644775390625e-06
1911,4.76837158203125e-07
1912,2.384185791015625e-07
1913,6.198883056640625e-06
1914,4.76837158203125e-07
1915,2.384185791015625e-07
1916,6.9141387939453125e-06
1917,2.384185791015625e-07
1918,4.76837158203125e-07
1919,5.9604644775390625e-06
1920,4.76837158203125e-07
1921,4.76837158203125e-07
1922,9.059906005859375e-06
1923,2.384185791015625e-07
1924,2.384185791015625e-07
1925,5.9604644775390625e-06
1926,2.384185791015625e-07
1927,2.384185791015625e-07
1928,6.4373016357421875e-06
1929,2.384185791015625e-07
1930,2.384185791015625e-07
1931,5.7220458984375e-06
1932,4.76837158203125e-07
1933,4.76837158203125e-07
1934,5.7220458984375e-06
1935,4.76837158203125e-07
1936,2.384185791015625e-07
1937,6.198883056640625e-06
1938,4.76837158203125e-07
1939,2.384185791015625e-07
1940,5.7220458984375e-06
1941,2.384185791015625e-07
1942,4.76837158203125e-07
1943,6.198883056640625e-06
1944,4.76837158203125e-07
1945,2.384185791015625e-07
1946,5.7220458984375e-06
1947,7.152557373046875e-07
1948,2.384185791015625e-07
1949,5.9604644775390625e-06
1950,2.384185791015625e-07
1951,2.384185791015625e-07
1952,9.059906005859375e-06
1953,7.152557373046875e-07
1954,2.384185791015625e-07
1955,6.67572021484375e-06
1956,4.76837158203125e-07
1957,2.384185791015625e-07
1958,6.67572021484375e-06
1959,4.76837158203125e-07
1960,2.384185791015625e-07
1961,5.9604644775390625e-06
1962,2.384185791015625e-07
1963,2.384185791015625e-07
1964,6.4373016357421875e-06
1965,4.76837158203125e-07
1966,2.384185791015625e-07
1967,6.198883056640625e-06
1968,2.384185791015625e-07
1969,2.384185791015625e-07
1970,6.9141387939453125e-06
1971,4.76837158203125e-07
1972,7.152557373046875e-07
1973,5.7220458984375e-06
1974,2.384185791015625e-07
1975,2.384185791015625e-07
1976,5.9604644775390625e-06
1977,7.152557373046875e-07
1978,2.384185791015625e-07
1979,5.7220458984375e-06
1980,7.152557373046875e-07
1981,2.384185791015625e-07
1982,5.4836273193359375e-06
1983,2.384185791015625e-07
1984,4.76837158203125e-07
1985,9.298324584960938e-06
1986,7.152557373046875e-07
1987,2.384185791015625e-07
1988,6.4373016357421875e-06
1989,2.384185791015625e-07
1990,2.384185791015625e-07
1991,6.198883056640625e-06
1992,2.384185791015625e-07
1993,2.384185791015625e-07
1994,5.9604644775390625e-06
1995,4.76837158203125e-07
1996,2.384185791015625e-07
1997,5.4836273193359375e-06
1998,7.152557373046875e-07
1999,2.384185791015625e-07
2000,6.4373016357421875e-06
2001,2.384185791015625e-07
2002,2.384185791015625e-07
2003,5.9604644775390625e-06
2004,2.384185791015625e-07
2005,2.384185791015625e-07
2006,5.9604644775390625e-06
2007,4.76837158203125e-07
2008,2.384185791015625e-07
2009,6.198883056640625e-06
2010,2.384185791015625e-07
2011,2.384185791015625e-07
2012,6.4373016357421875e-06
2013,2.384185791015625e-07
2014,2.384185791015625e-07
2015,9.059906005859375e-06
2016,2.384185791015625e-07
2017,2.384185791015625e-07
2018,6.198883056640625e-06
2019,4.76837158203125e-07
2020,2.384185791015625e-07
2021,6.4373016357421875e-06
2022,4.76837158203125e-07
2023,2.384185791015625e-07
2024,5.9604644775390625e-06
2025,2.384185791015625e-07
2026,2.384185791015625e-07
2027,6.9141387939453125e-06
2028,4.76837158203125e-07
2029,2.384185791015625e-07
2030,6.198883056640625e-06
2031,4.76837158203125e-07
2032,2.384185791015625e-07
2033,5.7220458984375e-06
2034,2.384185791015625e-07
2035,2.384185791015625e-07
2036,5.9604644775390625e-06
2037,2.384185791015625e-07
2038,2.384185791015625e-07
2039,6.4373016357421875e-06
2040,4.76837158203125e-07
2041,2.384185791015625e-07
2042,6.9141387939453125e-06
2043,7.152557373046875e-07
2044,4.76837158203125e-07
